,objectId,marriageStatus,occupation,educationLevel,latitude,longitude,age,sex,clustersByLoc,province,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess
442,3m0Ng6jjHe,single,Other,highschool,18.4938661,-69.9265588,46.0,female,0,Lavega,5-10,everyday,bottled,Y,cementWorking,working,Other Hospital,Dentist,Roads,1-2,outside house,2,0,owned,
443,ROiU71VHLE,single,Comerciante,lessThanprimary,18.9053067,-70.750486,73.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other,Other,Roads,1-2,outside house,1,0,rented,
444,yHYRHnvj8V,single,Other,someHighSchool,18.4938661,-69.9265588,23.0,female,0,Lavega,lessThan1,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Roads,1-2,outside house,3,1,rented,
445,j7EycLWHc2,single,Other,lessThanprimary,18.4938661,-69.9265588,29.0,male,0,Lavega,moreThan10,everyday,tap,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,outside house,1,0,owned,
446,OBddmwo52l,married,Other,highschool,18.90425908,-70.74217807,39.0,female,1,San Pedro de Macoris,lessThan1,everyday,tap,Y,cementWorking,working,Clinic,Other,Other,1-2,other,2,0,rented,
447,5vvxFS551k,single,Ama de casa,lessThanprimary,18.9008483,-70.7397066,63.0,female,1,San Pedro de Macoris,moreThan10,,bottled,Y,,working,Other Hospital,Other,Roads,1-2,sidewalk,3,0,owned,
448,jzX3nQwIf6,married,Other,highschool,18.90419655,-70.74260902,47.0,male,1,San Pedro de Macoris,moreThan10,everyday,tap,Y,cementWorking,working,Other,Other,Roads,1-2,other,2,0,rented,
449,zuDuEM8jJM,married,Other,college,18.9008483,-70.7397066,39.0,female,1,San Pedro de Macoris,5-10,everyday,bottled,Y,cementWorking,working,Other,Other Hospital,Roads,1-2,sidewalk,3,0,rented,
450,WZSHBytP9H,married,Ama de casa,college,18.90461216,-70.74208309,25.0,female,1,San Pedro de Macoris,1-2,everyday,bottled,Y,cementWorking,working,Other,Other,Roads,0,other,3,2,rented,
451,O9rFSMx1dN,married,Other,someHighSchool,18.9008483,-70.7397066,34.0,male,1,San Pedro de Macoris,5-10,,bottled,Y,,working,Clinic,Other,Roads,1-2,sidewalk,3,1,owned,
452,2ew4jnj3dU,widow,Other,someHighSchool,18.9008483,-70.7397066,57.0,female,1,San Pedro de Macoris,moreThan10,,bottled,Y,cementWorking,working,Other Hospital,Other,Roads,1-2,sidewalk,1,0,owned,
453,kxl72ETOD6,married,Other,,18.90464059,-70.74222261,63.0,male,1,San Pedro de Macoris,3-4,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Roads,1-2,other,5,0,rented,
454,j1XHCGfa7u,concubine,Other,college,18.9008483,-70.7397066,41.0,female,1,San Pedro de Macoris,moreThan10,,bottled,Y,cementWorking,working,Clinic,Other,Roads,1-2,sidewalk,5,0,rented,
455,CVpJaZ4M1Z,married,Ama de casa,lessThanprimary,18.90590722674402,-70.75843459933134,47.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,5,1,owned,
456,ikG8Pa8Eem,married,Other,,18.90590722674402,-70.75843459933134,47.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,5,1,owned,
457,wSqOmCvnZo,single,Other,someHighSchool,18.90482409,-70.74219021,27.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other,Other,Other,1-2,other,2,0,owned,
458,b3RPvWbw4j,single,Other,,18.90488797,-70.74253457,69.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Other,Roads,1-2,sidewalk,1,0,owned,
459,7sN4bcqlYS,married,Ama de casa,someHighSchool,18.9008483,-70.7397066,46.0,female,1,San Pedro de Macoris,moreThan10,,bottled,Y,cementWorking,working,Clinic,Other,Roads,1-2,sidewalk,2,0,rented,
460,DaQyGohaui,concubine,Other,someCollege,18.9049684,-70.74257961,64.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other,Other,Other,1-2,other,2,0,rented,
461,KvSmfv3B6t,married,Other,highschool,18.9008483,-70.7397066,50.0,female,1,San Pedro de Macoris,moreThan10,,bottled,Y,cementWorking,working,Other Hospital,Other,Unemployment,1-2,sidewalk,5,2,owned,
462,dilCI1mF5N,single,Ama de casa,,18.90489628,-70.74275227,63.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other,Other,Unemployment,1-2,sidewalk,3,0,owned,
463,p7KeiZhZPf,married,Other,highschool,18.942786,-70.67833259999998,21.0,female,1,San Pedro de Macoris,1-2,1AWeek,bottled,Y,cementWorking,working,Clinic,Other,Water,1-2,outside house,3,1,owned,
464,arNGCXYuzU,single,Ama de casa,someHighSchool,18.942786,-70.67833259999998,24.0,female,1,San Pedro de Macoris,1-2,1AWeek,bottled,Y,cementWorking,working,Other Hospital,Other,Water,1-2,outside house,3,1,rented,
465,1jhf6aBKnA,single,Ama de casa,highschool,18.9429624,-70.6781119,43.0,female,1,San Pedro de Macoris,moreThan10,1AWeek,,Y,cementWorking,poor,Other Hospital,Other,Water,1-2,outside house,5,1,owned,
466,zjjhzvhPrq,married,Ama de casa,highschool,18.9429624,-70.6781119,20.0,female,1,San Pedro de Macoris,lessThan1,1AWeek,bottled,Y,cementWorking,poor,Other Hospital,Other,Water,1-2,outside house,5,1,rented,
467,Mzez5VGPzW,widow,Ama de casa,lessThanprimary,18.9490541,-70.6863052,74.0,female,1,San Pedro de Macoris,moreThan10,1AWeek,bottled,Y,cementPoor,poor,Clinic,Clinic,Water,1-2,outside house,3,1,owned,
468,0hmA0Hfj3K,single,Other,someHighSchool,18.9038781,-70.74286547,23.0,male,1,San Pedro de Macoris,lessThan1,everyday,bottled,Y,cementWorking,working,Other,Other,Roads,1-2,other,1,0,rented,
469,oki2CE9oZU,married,Other,highschool,18.9490541,-70.6863052,51.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementWorking,working,Other,Other,Other,1-2,outside house,2,0,owned,
470,DaNNvA6GBa,single,Other,someHighSchool,18.90411314,-70.74286059999999,63.0,male,1,San Pedro de Macoris,1-2,,bottled,Y,cementWorking,working,Other,Other,Other,1-2,other,1,0,rented,
471,fzhCg5KdlV,single,Other,someHighSchool,18.9008483,-70.7397066,55.0,female,1,San Pedro de Macoris,5-10,everyday,bottled,Y,cementWorking,working,Other,Other,Other,1-2,other,1,0,rented,
472,XFyP8QbYHI,single,Other,lessThanprimary,18.9008483,-70.7397066,54.0,male,1,San Pedro de Macoris,moreThan10,,bottled,Y,cementWorking,working,Other Hospital,Other,Other,1-2,sidewalk,1,0,rented,
473,7KNIzOJRre,single,Other,primary,18.90418991,-70.74292607,41.0,male,1,San Pedro de Macoris,lessThan1,everyday,bottled,Y,cementWorking,working,Other,Other,Roads,1-2,other,2,0,rented,
474,t9XfUxUIpA,married,Other,someHighSchool,18.9008483,-70.7397066,34.0,female,1,San Pedro de Macoris,1-2,,bottled,Y,cementWorking,working,Other Hospital,Other,Other,1-2,sidewalk,2,1,rented,
475,20Ua8cZJkU,married,Ama de casa,someHighSchool,18.90416973,-70.74290450000002,24.0,female,1,San Pedro de Macoris,lessThan1,,bottled,Y,cementWorking,working,Other,Other,Roads,1-2,other,6,1,rented,
476,OrwjduvabV,married,Other,highschool,18.90434472,-70.74285253,29.0,male,1,San Pedro de Macoris,3-4,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Roads,1-2,sidewalk,4,2,rented,
477,jLgIyv1rwy,single,Other,someHighSchool,18.9044085,-70.74272629999999,37.0,female,1,San Pedro de Macoris,moreThan10,,bottled,Y,cementPoor,poor,Other Hospital,Other,Other,1-2,sidewalk,5,1,owned,
478,TAz0FuF57Q,single,Other,highschool,18.9044085,-70.74272629999999,32.0,male,1,San Pedro de Macoris,moreThan10,,bottled,Y,cementPoor,poor,Other Hospital,Other,Other,1-2,sidewalk,5,1,rented,
479,MVTaM7nJ4P,single,Other,lessThanprimary,18.9038608,-70.7428032,51.0,female,1,San Pedro de Macoris,moreThan10,,bottled,Y,cementPoor,poor,Other Hospital,Other,Other,1-2,sidewalk,5,1,owned,
480,JIeZ3vKdLb,single,Other,someCollege,18.903723,-70.75177049999998,50.0,female,1,San Pedro de Macoris,5-10,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Other,1-2,street,4,0,,
481,sEvAb7jyni,concubine,Comerciante,someCollege,18.9037223,-70.75177099999998,48.0,male,1,San Pedro de Macoris,5-10,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Other,1-2,street,4,0,rented,
482,959wOdYkQY,single,Estudiante,college,18.903723,-70.75177049999998,20.0,female,1,San Pedro de Macoris,5-10,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Other,1-2,street,4,0,rented,
483,wRWxNbDYKv,concubine,Other,lessThanprimary,18.909485600000004,-70.7476061,43.0,male,1,San Pedro de Macoris,1-2,everyday,bottled,Y,cementWorking,working,Other Hospital,Dentist,Lighting,1-2,other,5,2,owned,
484,PchbeufBCw,single,Other,someHighSchool,18.9037177,-70.75177459999998,53.0,male,1,San Pedro de Macoris,5-10,,bottled,Y,cementWorking,working,Other Hospital,Dentist,Roads,1-2,street,3,0,rented,
485,UA5i1xQUwE,single,Other,college,18.9037177,-70.75177420000001,43.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other Hospital,Dentist,Other,1-2,street,3,0,rented,
486,RGdD7DEfaA,widow,Ama de casa,someHighSchool,18.9037175,-70.75177420000001,81.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other Hospital,Dentist,Roads,1-2,street,3,0,rented,
487,A5vO6WktO7,married,Comerciante,college,18.903729100000003,-70.75177559999999,46.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Roads,1-2,outside house,2,0,owned,
488,UPLFO2pO7p,married,Ama de casa,college,18.9037174,-70.7517748,61.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Other Hospital,Roads,1-2,street,2,0,owned,
489,42sxptp1qF,single,Estudiante,highschool,18.903723,-70.75177049999998,20.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Roads,1-2,outside house,2,0,owned,
490,3lOTxxtA8Q,single,Other,highschool,18.9037171,-70.75177540000001,21.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Roads,1-2,street,5,0,owned,
491,RUgBUeJRSO,concubine,Other,someHighSchool,18.9007452,-70.73975870000002,24.0,male,1,San Pedro de Macoris,1-2,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Garbage,1-2,sidewalk,3,1,rented,
492,RThO3itee0,single,Other,lessThanprimary,18.9126244,-70.7447865,39.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementPoor,working,Other,Other,Delinquents,1-2,other,5,0,rented,
493,OJgKpw7Bb1,concubine,Other,someHighSchool,18.9063229,-70.7434892,35.0,female,1,San Pedro de Macoris,1-2,everyday,bottled,Y,cementWorking,working,Clinic,Other,Garbage,1-2,sidewalk,4,0,rented,
494,42BgnNoohb,concubine,Other,someHighSchool,18.9063229,-70.7434892,43.0,male,1,San Pedro de Macoris,1-2,everyday,bottled,Y,cementWorking,working,Clinic,Other,Garbage,1-2,sidewalk,2,0,rented,
495,PiV8FFvsiA,concubine,Other,college,18.9063229,-70.7434892,47.0,male,1,San Pedro de Macoris,3-4,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Garbage,1-2,sidewalk,3,1,rented,
496,1QDTaVoGjN,concubine,Other,highschool,18.9042816,-70.7428542,38.0,female,1,San Pedro de Macoris,3-4,everyday,bottled,Y,cementWorking,working,Clinic,Other,Other,1-2,sidewalk,3,1,rented,
497,TGlSDHT5Fp,single,Other,highschool,18.91044709,-70.74769507,68.0,female,1,San Pedro de Macoris,3-4,4-6AWeek,tap,Y,cementWorking,working,Other,Other,Other,Unknown,other,2,0,rented,
498,rwCS2CcuVZ,married,Other,highschool,18.9008483,-70.7397066,50.0,male,1,San Pedro de Macoris,lessThan1,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Other,1-2,sidewalk,2,0,rented,
499,H7R5S93G8p,married,Other,someHighSchool,18.910437,-70.74768923,33.0,female,1,San Pedro de Macoris,3-4,,bottled,Y,cementWorking,working,Other,Other,Other,1-2,sidewalk,4,0,rented,
500,eik1N2ZOjo,married,Other,highschool,18.91043623,-70.7476883,45.0,male,1,San Pedro de Macoris,3-4,4-6AWeek,bottled,Y,,working,Other,Other,Other,1-2,other,4,0,,
501,KYaTynQHip,married,Other,someHighSchool,18.9063229,-70.7434892,44.0,female,1,San Pedro de Macoris,lessThan1,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Garbage,1-2,sidewalk,2,0,rented,
502,XFpDxkonAJ,single,Comerciante,someHighSchool,18.9037186,-70.75177990000002,56.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Roads,1-2,street,3,0,owned,
503,0WgpcVk8bB,concubine,Other,lessThanprimary,18.9020817,-70.75122890000002,63.0,male,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,2,0,rented,
504,fPRcOEsi9E,concubine,Ama de casa,primary,18.904930589976512,-70.74829924058102,30.0,female,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,2,0,rented,
505,DI0jyjJXst,married,Other,lessThanprimary,18.912465,-70.7455642,47.0,male,1,San Pedro de Macoris,moreThan10,everyday,tap,Y,dirtPoor,poor,Other,Other Hospital,Garbage,1-2,street,5,0,owned,
506,UgQDVkURBq,married,Comerciante,someHighSchool,18.9127891,-70.74574240000003,47.0,male,1,San Pedro de Macoris,lessThan1,everyday,tap,Y,cementPoor,poor,Other Hospital,Clinic,Garbage,1-2,street,3,0,rented,
507,DbV7bH7wmb,concubine,Other,someHighSchool,18.9020022,-70.7504855,38.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,4,1,rented,
508,OVmGYrLpAa,concubine,Agriculture,primary,18.900933321583,-70.75813586830232,40.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,outside house,4,1,rented,
509,FhJX31Dq02,single,Other,lessThanprimary,18.9129149,-70.7455937,52.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1-2,street,5,0,rented,
510,igBN6maYVC,widow,Other,lessThanprimary,18.9020817,-70.75122890000002,46.0,female,1,San Pedro de Macoris,moreThan10,,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,3,1,rented,
511,jWLfUYk2Io,concubine,Ninguna,primary,18.900498300808387,-70.75859796262417,36.0,female,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,outside house,4,0,rented,
512,7zoEztVvNf,concubine,Agriculture,primary,18.900498300808387,-70.75859796262417,41.0,male,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,outside house,4,0,rented,
513,DEOHChstE0,concubine,Agriculture,lessThanprimary,18.9020817,-70.75122890000002,62.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,3,1,rented,
514,BGWmu6UzID,single,Comerciante,,18.9126244,-70.7447865,37.0,female,1,San Pedro de Macoris,3-4,everyday,bottled,Y,cementPoor,poor,Other Hospital,Other Hospital,Other,1-2,street,4,0,rented,
515,FBWIQkx8Kv,single,Comerciante,someHighSchool,18.9126202,-70.74478559999999,21.0,female,1,San Pedro de Macoris,lessThan1,everyday,bottled,Y,cementPoor,poor,Other,Clinic,Delinquents,1-2,street,3,1,rented,
516,ew1gi0FFRB,married,Other,lessThanprimary,18.900658143701868,-70.75747160247597,44.0,male,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,2,0,rented,
517,yMYqII4kxH,concubine,Other,lessThanprimary,18.9038608,-70.7428032,52.0,female,1,San Pedro de Macoris,1-2,everyday,bottled,Y,cementWorking,working,Clinic,Other,Other,1-2,sidewalk,2,0,rented,
518,TMJBCCjpaL,concubine,Other,lessThanprimary,18.904056,-70.74273790000002,32.0,male,1,San Pedro de Macoris,3-4,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Garbage,1-2,sidewalk,2,0,rented,
519,k4uI0oFqpD,concubine,Other,someHighSchool,18.9038608,-70.7428032,30.0,female,1,San Pedro de Macoris,1-2,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Garbage,1-2,sidewalk,2,0,rented,
520,Vc6rnHcx4O,widow,Other,lessThanprimary,18.9038608,-70.7428032,65.0,female,1,San Pedro de Macoris,lessThan1,everyday,bottled,Y,cementWorking,working,Other,Other,Other,1-2,sidewalk,2,0,owned,
521,EedIHyjr3M,widow,Other,lessThanprimary,18.9038608,-70.7428032,74.0,male,1,San Pedro de Macoris,lessThan1,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Other,1-2,sidewalk,6,1,rented,
522,escJYXzCKH,married,Ama de casa,lessThanprimary,18.9490565,-70.6863254,47.0,female,1,San Pedro de Macoris,3-4,2-3AWeek,tap,Y,cementWorking,poor,Clinic,Other Hospital,Water,1-2,outside house,3,0,owned,
523,shFye7FwUo,married,Ama de casa,lessThanprimary,18.9490565,-70.6863254,53.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementWorking,poor,Other Hospital,Other,Other,1-2,outside house,2,0,owned,
524,sIbHU0Je4Q,single,Agriculture,lessThanprimary,18.9490565,-70.6863254,57.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementWorking,poor,Clinic,Other,Water,1-2,outside house,2,0,rented,
525,V4JZZBvSRd,single,Estudiante,highschool,18.912542006101702,-70.74476861770175,20.0,female,1,San Pedro de Macoris,3-4,everyday,bottled,Y,cementWorking,working,Clinic,Other,Other,1-2,street,5,1,rented,
526,nhrmVBOH2r,married,Ama de casa,someHighSchool,18.9490565,-70.6863254,26.0,female,1,San Pedro de Macoris,1-2,1AWeek,bottled,Y,cementWorking,poor,Clinic,Other,Other,1-2,outside house,4,1,rented,
527,JEzK8fCrQc,married,Other,college,18.9042962,-70.74292729999998,55.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,2,0,owned,
528,zGFGBUHCTk,single,Other,someHighSchool,18.9043044,-70.7433506,45.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,1,0,owned,
529,k6eZ90KBHB,married,Ama de casa,lessThanprimary,18.9490565,-70.6863254,63.0,female,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,cementWorking,working,Clinic,Other,Water,1-2,street,4,0,owned,
530,yGvEo6HGrC,single,Other,highschool,18.9044085,-70.74272629999999,48.0,female,1,San Pedro de Macoris,1-2,everyday,bottled,Y,cementWorking,working,Clinic,Other,Garbage,1-2,sidewalk,3,0,rented,
531,YVTc5Q8oQ2,single,Other,highschool,18.91211458914205,-70.74453082756405,45.0,male,1,San Pedro de Macoris,5-10,everyday,bottled,Y,cementPoor,working,Clinic,Other,Other,1-2,street,5,0,rented,
532,znGtHEapFU,married,Agriculture,lessThanprimary,19.2224705,-70.5196565,71.0,male,2,Santiago,3-4,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1-2,outside house,4,0,owned,
533,ld1Nzbz5aQ,single,Other,college,18.9043283,-70.74282190000002,35.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,5,2,rented,
534,F8mIJLh31N,concubine,Other,someHighSchool,18.9044085,-70.74272629999999,32.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementPoor,poor,Other Hospital,Other,Garbage,1-2,sidewalk,6,1,rented,
535,Gmmp9a2Dqz,single,Other,someHighSchool,18.9117377,-70.7441513,25.0,male,1,San Pedro de Macoris,3-4,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Delinquents,1-2,street,4,1,rented,
536,zHqWQdjlvQ,single,Other,highschool,18.9127169,-70.7445528,22.0,male,1,San Pedro de Macoris,3-4,everyday,bottled,Y,cementWorking,working,Clinic,Other,Other,1-2,street,4,1,rented,
537,IzglApEASI,married,Other,college,18.91028521,-70.74758011,51.0,male,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Other,1-2,other,4,0,owned,
538,SCo1Ibi7Pp,single,Other,college,18.9043975,-70.74273029999998,39.0,female,1,San Pedro de Macoris,lessThan1,everyday,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,2,0,rented,
539,rHumPTA5fG,married,Other,college,18.9132885,-70.7229801,42.0,female,1,San Pedro de Macoris,lessThan1,2-3AWeek,bottled,Y,cementWorking,poor,Other Hospital,Other Hospital,Delinquents,1-2,street,4,0,owned,
540,hoGoiMU9XM,single,Estudiante,college,18.908213600000003,-70.73914659999998,36.0,female,1,San Pedro de Macoris,1-2,2-3AWeek,bottled,Y,cementPoor,poor,Clinic,Other,Water,1-2,street,4,0,owned,
541,aCy3Nex2fq,single,Agriculture,primary,18.9072867,-70.74181949999998,63.0,male,1,San Pedro de Macoris,3-4,2-3AWeek,tap,Y,cementPoor,poor,Other Hospital,Other,Other,0,street,4,1,owned,
542,OowKcJzZfs,single,Other,primary,18.914534600000003,-70.7210171,37.0,male,1,San Pedro de Macoris,3-4,2-3AWeek,tap,Y,cementPoor,poor,Other Hospital,Other Hospital,Other,1-2,street,4,1,rented,
543,lxguCXr1si,married,Ama de casa,lessThanprimary,18.9142233,-70.7210171,66.0,female,1,San Pedro de Macoris,1-2,1AWeek,tap,Y,cementPoor,poor,Other Hospital,Other Hospital,Water,1-2,street,7,1,owned,
544,omjkqygC2E,married,Ama de casa,primary,18.9125283,-70.7217358,39.0,female,1,San Pedro de Macoris,lessThan1,2-3AWeek,bottled,Y,dirtPoor,poor,Other Hospital,Other Hospital,Water,1-2,street,4,0,owned,
