,objectId,marriageStatus,occupation,educationLevel,latitude,longitude,city,province,age,sex
1098,gUhbYzXLbG,married,Ama de casa,someHighSchool,18.9115537,-70.7451651,Constanza,La Vega,32.0,female
1099,4ZGRSqJvlH,single,Comerciante,lessThanprimary,18.911351500000002,-70.7449512,Constanza,La Vega,66.0,male
1100,CGeAUPgH8e,concubine,Other,lessThanprimary,18.911339,-70.74504329999999,Constanza,La Vega,43.0,female
1101,kCdqx8eIDR,single,Comerciante,primary,18.9116063,-70.7450334,Constanza,La Vega,44.0,male
1102,ss1Bj1Brd3,concubine,Ama de casa,someHighSchool,18.9114168,-70.745243,Constanza,La Vega,35.0,female
1103,tvJnF0As7P,single,Ama de casa,someHighSchool,18.911421100000002,-70.7454007,Constanza,La Vega,44.0,female
1104,AQ7fhlfNtA,single,Ama de casa,lessThanprimary,18.4962217,-69.9254421,Constanza,La Vega,42.0,female
1105,JqhkxBfrg9,concubine,Other,highschool,18.9116652,-70.74525899999999,Constanza,La Vega,50.0,male
1106,bcUMH1kUoU,concubine,Other,someHighSchool,18.911421100000002,-70.7454007,Constanza,La Vega,54.0,female
1107,kRCXgVnAQ7,single,Comerciante,someHighSchool,18.9114965,-70.745163,Constanza,La Vega,24.0,male
1108,Oh8D9PN8oR,single,Estudiante,someHighSchool,18.91370504,-70.72201482,Constanza,La Vega,21.0,female
1109,cS1Tu6spdy,single,Other,someCollege,18.91367551,-70.72203054,Constanza,La Vega,35.0,female
1110,aPtoS6B4q0,married,Ama de casa,primary,18.91413318,-70.72187783,Constanza,La Vega,35.0,female
1111,ICApMGH0l3,married,Ama de casa,primary,18.91438621,-70.72221981,Constanza,La Vega,55.0,female
1112,u2iKXAG0bF,single,Agriculture,primary,18.91415821,-70.72222263,Constanza,La Vega,45.0,male
1113,JXEitaNNzN,single,Agriculture,primary,18.91346458,-70.72225948,Constanza,La Vega,32.0,male
1114,QRd1rqIz5U,married,Estudiante,highschool,18.91350016,-70.72230996,Constanza,La Vega,21.0,female
1115,K0jDRggWQX,married,Other,lessThanprimary,18.91350409,-70.72234364,Constanza,La Vega,76.0,male
