objectId,yearsLivedinthecommunity,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,clinicAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess,stoveType
FjaFQic2fZ,5_10,5_10,everyday,filtered,,Y,dirtPoor,poor,Other Hospital,Clinic,Other,2,other,1,0,,Y,stoveTop
TjEXqe2JRC,moreThan10,moreThan10,everyday,bottled,,Y,dirtWorking,working,Clinic,Clinic,Water,2,outside house,4,0,owned,Y,stoveTop
YDGDR9hxcO,moreThan10,moreThan10,2-3AWeek,filtered,Y,Y,dirtPoor,poor,Other Hospital,Other Hospital,Roads,1,street,1,0,rented,,cementStove-Ventilation
Std9UnYob3,5_10,3_4,2-3AWeek,bottled,,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,1,street,2,0,owned,Y,stoveTop
Std9UnYob3,5_10,3_4,2-3AWeek,bottled,,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,1,street,2,0,owned,Y,stoveTop
Std9UnYob3,5_10,3_4,2-3AWeek,bottled,,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,1,street,2,0,owned,Y,stoveTop
Std9UnYob3,5_10,3_4,2-3AWeek,bottled,,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,1,street,2,0,owned,Y,stoveTop
wkLgXouo5z,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,5,0,owned,Y,stoveTop
4N0cn4qqMF,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other,Dentist,Water,1,street,3,0,owned,Y,stoveTop
Dw5AsDrWIr,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,4,2,rented,Y,stoveTop
tavggC7G5y,3_4,3_4,2-3AWeek,bottled,,Y,cementWorking,working,Other,Dentist,Water,1,street,3,0,owned,Y,stoveTop
vepSMSyuI9,3_4,3_4,,filtered,,Y,,working,Other Hospital,Other,Roads,1,other,4,2,,Y,stoveTop
vepSMSyuI9,3_4,3_4,,filtered,,Y,,working,Other Hospital,Other,Roads,1,other,4,1,,Y,stoveTop
vepSMSyuI9,3_4,3_4,,filtered,,Y,,working,Other Hospital,Other,Roads,1,other,4,2,,Y,stoveTop
vepSMSyuI9,3_4,3_4,,filtered,,Y,,working,Other Hospital,Other,Roads,1,other,4,2,,Y,stoveTop
hIB1qZUInz,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,2,street,2,0,owned,Y,stoveTop
hIB1qZUInz,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,2,street,2,0,owned,Y,stoveTop
UeHNe2S4dS,5_10,moreThan10,,bottled,,Y,,working,Other Hospital,Other Hospital,Roads,2,other,4,1,owned,Y,stoveTop
ae7DxLsYTe,5_10,1_2,2-3AWeek,tap,Y,Y,,working,Other Hospital,Other Hospital,Roads,2,street,3,0,rented,,stoveTop
OKEokkO5In,moreThan10,moreThan10,1AWeek,filtered,Y,Y,,poor,Clinic,Other Hospital,Water,1,street,6,0,owned,,stoveTop
C8wnPKDNDg,1_2,1_2,2-3AWeek,tap,N,Y,dirtPoor,working,Other Hospital,Other Hospital,Roads,2,street,3,1,owned,N,stoveTop
BDY1FC5DRA,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementPoor,,Other Hospital,Other Hospital,Roads,1,street,1,0,owned,,stoveTop
AYZ5ZFPdX5,moreThan10,moreThan10,2-3AWeek,filtered,,Y,cementPoor,poor,Clinic,Other Hospital,Other,1,street,3,0,owned,Y,stoveTop
8Ox0EzDTjJ,1_2,1_2,2-3AWeek,tap,Y,Y,cementPoor,poor,Other Hospital,Other Hospital,Roads,1,street,2,2,rented,,stoveTop
wEBZqbL2cw,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementWorking,poor,Other Hospital,Other Hospital,Roads,1,street,3,2,rented,,stoveTop
wEBZqbL2cw,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementWorking,poor,Other Hospital,Other Hospital,Roads,1,street,3,2,rented,,stoveTop
wEBZqbL2cw,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementWorking,poor,Other Hospital,Other Hospital,Roads,1,street,3,2,rented,,stoveTop
Tw0KaTg66L,3_4,3_4,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,2,0,owned,Y,stoveTop
i1vS6aTBSA,moreThan10,moreThan10,4-6AWeek,filtered,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,2,0,owned,Y,stoveTop
CEPMHHoLVB,5_10,5_10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,5,0,owned,Y,stoveTop
ZzsHR3ClKc,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,1,0,owned,Y,stoveTop
ZzsHR3ClKc,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,1,0,owned,Y,stoveTop
rCPAGdrC5P,moreThan10,moreThan10,2-3AWeek,tap,,Y,,,Other Hospital,Other Hospital,Roads,1,street,1,0,,Y,
gbmo7yf7gq,5_10,5_10,1AWeek,tap,,Y,cementPoor,poor,Other Hospital,Other Hospital,Roads,1,street,2,0,owned,Y,stoveTop
BZMqHux3uY,moreThan10,moreThan10,2-3AWeek,filtered,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,4,0,owned,Y,stoveTop
d5uESUwLRG,moreThan10,moreThan10,1AWeek,tap,,Y,cementWorking,,Other Hospital,Other Hospital,Roads,1,street,7,1,owned,Y,cementStove-Ventilation
JrlO3HZ6gv,5_10,5_10,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,4,1,owned,Y,stoveTop
i6kO4QF0TQ,moreThan10,moreThan10,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,5,0,owned,N,stoveTop
ZgqBVHnfJo,1_2,1_2,2-3AWeek,bottled,,Y,cementWorking,working,Other,Dentist,Water,1,street,1,0,rented,Y,stoveTop
X2LwKNJrTi,moreThan10,moreThan10,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,4,2,owned,Y,stoveTop
NhtlHim9cn,3_4,3_4,1AWeek,tap,,Y,cementPoor,working,Clinic,Other Hospital,Roads,1,other,2,0,rented,Y,stoveTop
ZuSIsfY9Hu,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,5,1,owned,N,stoveTop
AQfJyO5eup,5_10,5_10,2-3AWeek,bottled,Y,Y,cementWorking,poor,Other Hospital,Other Hospital,Roads,1,street,6,4,owned,,stoveTop
Y9bCkVQPF0,5_10,5_10,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,6,2,owned,Y,stoveTop
8rNN0LBwf5,moreThan10,moreThan10,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,5,0,owned,Y,stoveTop
FlLq3tdsPS,moreThan10,5_10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,2,street,2,0,owned,Y,stoveTop
hlYk8MIkyx,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,4,0,owned,Y,stoveTop
nUxdUxDD5c,5_10,5_10,2-3AWeek,filtered,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,2,street,4,0,owned,Y,stoveTop
EAXJJgrQUP,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,1,street,2,0,rented,,stoveTop
YrkecOSENJ,moreThan10,moreThan10,1AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1,street,2,0,owned,Y,stoveTop
EkZToRoBXg,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,2,0,owned,Y,stoveTop
P5aj3AaePl,3_4,3_4,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,6,2,owned,Y,stoveTop
BXQet6qSRs,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,3,0,owned,Y,stoveTop
k7BstvSYq4,1_2,1_2,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,3,0,rented,Y,stoveTop
JvewYjywNV,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,2,0,rented,Y,stoveTop
JvewYjywNV,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,2,0,rented,Y,stoveTop
5DKUiFOJIF,moreThan10,1_2,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,4,0,rented,Y,stoveTop
ps06CmzqN6,3_4,3_4,2-3AWeek,filtered,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,4,2,rented,Y,stoveTop
s3uhfWEz2n,3_4,3_4,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,4,2,owned,Y,stoveTop
vMiEVXPJzI,moreThan10,moreThan10,1AWeek,tap,,Y,cementPoor,working,Other Hospital,Dentist,Water,1,street,2,0,owned,Y,stoveTop
tA8r8ONh01,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,6,0,owned,Y,stoveTop
9ya5x1UGV6,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,6,0,owned,Y,stoveTop
v7T1MKaxkc,5_10,5_10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,1,0,owned,Y,stoveTop
QhYnKvgFLM,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Water,1,street,5,0,owned,Y,stoveTop
Fi1p2pXS6m,moreThan10,moreThan10,1AWeek,bottled,,Y,cementPoor,poor,Other Hospital,Other Hospital,Other,1,street,4,1,owned,Y,stoveTop
VAHFHeWZ1x,moreThan10,moreThan10,1AWeek,tap,Y,Y,dirtPoor,poor,Other Hospital,Other Hospital,Roads,1,street,1,0,,,cementStove-Ventilation
ArmXiYmmra,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,3,0,owned,Y,stoveTop
ArmXiYmmra,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,street,3,0,owned,Y,stoveTop
H2Gu7Clrud,5_10,5_10,everyday,tap,,Y,dirtPoor,working,Other Hospital,Other Hospital,Other,6,outside house,2,0,rented,Y,stoveTop
SHBjXEthLo,moreThan10,5_10,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,2,0,owned,Y,stoveTop
nppuO4cKUw,3_4,3_4,1AWeek,filtered,,Y,dirtWorking,poor,Other Hospital,Other Hospital,Roads,1,street,3,0,rented,Y,stoveTop
SX4EuiDxV5,moreThan10,5_10,2-3AWeek,filtered,,Y,dirtWorking,poor,Other Hospital,Dentist,Water,1,street,4,0,owned,Y,stoveTop
fWjktlD18R,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,1,street,1,0,owned,Y,stoveTop
560ki9jXQH,moreThan10,moreThan10,everyday,filtered,,Y,cementWorking,working,Other Hospital,Dentist,Other,1,street,4,0,owned,Y,stoveTop
TosDyuPEoO,moreThan10,moreThan10,everyday,bottled,Y,N,dirtWorking,working,Other Hospital,Other Hospital,Unemployment,0,burned,4,0,owned,,stoveTop
TosDyuPEoO,moreThan10,moreThan10,everyday,bottled,Y,N,dirtWorking,working,Other Hospital,Other Hospital,Unemployment,0,burned,4,0,owned,,stoveTop
TosDyuPEoO,moreThan10,moreThan10,everyday,bottled,Y,N,dirtWorking,working,Other Hospital,Other Hospital,Unemployment,0,burned,4,0,owned,,stoveTop
TosDyuPEoO,moreThan10,moreThan10,everyday,bottled,Y,N,dirtWorking,working,Other Hospital,Other Hospital,Unemployment,0,burned,4,0,owned,,stoveTop
QppeSoPT05,moreThan10,moreThan10,everyday,bottled,Y,N,dirtPoor,poor,Other,Other,Other,0,other,2,0,owned,,stoveTop
gnK27HZ3R5,moreThan10,5_10,2-3AWeek,bottled,,N,cementPoor,poor,Other,Other,Water,0,burned,5,0,owned,Y,stoveTop
EPU3eQ4Ake,moreThan10,1_2,everyday,bottled,N,Y,dirtPoor,working,Other,Other,Other,0,burned,5,2,owned,N,stoveTop
ry7U86Ye1z,moreThan10,5_10,2-3AWeek,bottled,,N,dirtWorking,poor,Other,Other,Other,0,burned,6,0,owned,Y,stoveTop
gYgClfLaxJ,moreThan10,1_2,everyday,bottled,N,N,dirtWorking,poor,Other,Other,Other,0,burned,4,2,rented,N,stoveTop
TANaolIBfs,moreThan10,5_10,2-3AWeek,bottled,Y,N,dirtWorking,poor,Other,Other,Other,0,burned,6,0,owned,,stoveTop
PEXze2GfLx,5_10,1_2,2-3AWeek,tap,N,N,dirtPoor,working,Other,Other,Other,0,burned,5,3,owned,N,stoveTop
ux95qOyTwC,moreThan10,5_10,everyday,bottled,N,N,dirtPoor,working,Al Musa Hospital,Al Musa Hospital,Roads,0,burned,5,3,owned,N,stoveTop
kNK1K2xGfE,moreThan10,3_4,2-3AWeek,bottled,N,N,cementPoor,,Al Musa Hospital,Other,Water,0,burned,5,3,owned,N,stoveTop
SEmlfD1mig,moreThan10,5_10,everyday,bottled,N,N,dirtPoor,poor,Al Musa Hospital,Other,Unemployment,0,burned,5,3,owned,N,stoveTop
xjDFydBGA3,moreThan10,moreThan10,everyday,bottled,Y,N,dirtPoor,poor,Other,Other,Other,0,burned,3,0,owned,N,stoveTop
y45SuApbkg,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,0,other,1,0,owned,,stoveTop
UVGCGCNOOv,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,4,0,owned,Y,stoveTop
y45SuApbkg,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,0,other,1,0,,,stoveTop
F4JVB91KpH,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,4,0,owned,Y,stoveTop
Ox1mMbv54I,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,5,1,owned,,stoveTop
L7e4MJnSf4,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Other,Other,Other,0,other,2,0,owned,Y,stoveTop
yODXRgMg5a,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,0,other,6,0,owned,,cementStove-Ventilation
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
gZiSAffryy,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,4,0,owned,N,stoveTop
PeRNfsKWo7,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,0,burned,6,0,owned,,stoveTop
iDadeysJYJ,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,other,3,0,owned,N,stoveTop
xnN5Uc1Ypj,,moreThan10,,bottled,N,N,dirtPoor,poor,Other,Other,Other,0,other,3,0,,N,stoveTop
CBWl1VBDFg,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,6,0,owned,,stoveTop
UeIfeZ0Wzm,moreThan10,moreThan10,everyday,bottled,Y,,cementPoor,poor,Other,Other,Other,0,other,5,2,owned,,stoveTop
ujb0IwruDO,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,1,0,owned,,stoveTop
V6SYMWjFdb,moreThan10,moreThan10,everyday,bottled,N,N,dirtPoor,working,Other,Other,Other,0,burned,2,0,owned,N,cementStove-Ventilation
YfCG0fZGub,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,5,1,owned,Y,stoveTop
jD5wP3Ag4y,moreThan10,moreThan10,everyday,bottled,N,N,dirtPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,3,1,owned,N,cementStove-Ventilation
OGHtCEVs8k,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,3,0,owned,N,stoveTop
3u1nokgMsq,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Other,0,burned,5,1,owned,Y,stoveTop
kGVngQbYXx,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,burned,2,0,owned,Y,stoveTop
41o4MxM5Ie,moreThan10,moreThan10,everyday,bottled,,N,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,3,0,owned,Y,stoveTop
icHZH7Swo1,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Other,Roads,0,other,2,1,owned,Y,stoveTop
9sihSA231l,moreThan10,moreThan10,everyday,bottled,N,N,dirtPoor,working,Al Musa Hospital,Al Musa Hospital,Other,0,burned,2,0,owned,N,stoveTop
uSDJ6XJrRn,moreThan10,3_4,everyday,bottled,N,N,dirtWorking,poor,Al Musa Hospital,Other,Other,0,other,3,0,owned,N,stoveTop
4HuXyLsskk,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,3,0,owned,N,cementStove-Ventilation
8FA5WnKdF3,moreThan10,moreThan10,everyday,bottled,Y,N,dirtPoor,poor,Al Musa Hospital,Other,Other,0,other,5,0,owned,,openfire-noVentilation
PSOqxxlfgb,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,4,0,owned,Y,stoveTop
PSOqxxlfgb,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,4,0,owned,Y,stoveTop
kB9P12DPXy,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,5,0,owned,,stoveTop
zy5HrfbF70,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,6,1,owned,Y,stoveTop
zy5HrfbF70,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,6,1,owned,Y,stoveTop
zy5HrfbF70,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,6,1,owned,Y,stoveTop
zy5HrfbF70,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,6,1,owned,Y,stoveTop
zy5HrfbF70,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,6,1,owned,Y,stoveTop
yAlMmpPFXe,moreThan10,moreThan10,everyday,bottled,,,cementWorking,poor,Other,Other,Other,0,other,4,0,owned,Y,stoveTop
lYXuDvLA8N,moreThan10,1_2,everyday,bottled,,N,cementPoor,poor,Other,Other,Other,0,other,3,0,owned,Y,openfire-noVentilation
lQZ5bKXxvk,moreThan10,moreThan10,everyday,bottled,N,N,dirtPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,1,0,owned,N,cementStove-Ventilation
FzbH4DjbVx,moreThan10,5_10,everyday,bottled,Y,N,dirtPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,3,0,owned,,cementStove-Ventilation
COXUOcqI8Q,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,outside house,7,2,owned,Y,stoveTop
COXUOcqI8Q,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,outside house,7,2,owned,Y,stoveTop
COXUOcqI8Q,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,outside house,7,2,owned,Y,stoveTop
COXUOcqI8Q,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,outside house,7,2,owned,Y,stoveTop
COXUOcqI8Q,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,outside house,7,2,owned,Y,stoveTop
COXUOcqI8Q,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,outside house,7,2,owned,Y,stoveTop
QsNGDFCDEU,moreThan10,lessThan1,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,1,outside house,4,0,rented,Y,stoveTop
qVLABv0N5b,moreThan10,lessThan1,everyday,bottled,,Y,cementPoor,working,Other Hospital,Dentist,Other,1,outside house,3,1,rented,Y,stoveTop
C7tE69bQPY,1_2,1_2,everyday,bottled,,Y,,poor,Other,Other,Other,1,outside house,6,2,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
aVzACFFwRf,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other,Roads,1,outside house,5,1,rented,Y,stoveTop
Y36TFHtLRC,moreThan10,1_2,everyday,bottled,,Y,cementWorking,working,Clinic,Dentist,Roads,1,outside house,4,0,rented,Y,stoveTop
BeHO3r1cHp,5_10,lessThan1,everyday,bottled,,Y,,,Other Hospital,Other Hospital,Other,1,street,2,0,rented,Y,
m5iAr8I2RQ,5_10,3_4,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,street,4,1,owned,Y,stoveTop
m5iAr8I2RQ,5_10,3_4,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,street,4,1,owned,Y,stoveTop
hJRZjPMMwm,moreThan10,1_2,everyday,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,outside house,4,0,rented,Y,stoveTop
duxkeAH4hC,3_4,lessThan1,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,street,2,0,rented,Y,
