objectId,yearsLivedinthecommunity,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,clinicAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess,stoveType,latitude,longitude
KZGtTkEu9S,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Clinic,Clinic,Other,4,other,3,0,owned,Y,stoveTop,0,0
F3Tl7Luivu,moreThan10,moreThan10,1AWeek,bottled,,Y,cementPoor,poor,Clinic,Other,Water,1,outside house,4,0,owned,Y,stoveTop,0,0
F3Tl7Luivu,moreThan10,moreThan10,1AWeek,bottled,,Y,cementPoor,poor,Clinic,Other,Water,1,outside house,4,0,owned,Y,stoveTop,0,0
4JzIXfJFat,moreThan10,moreThan10,1AWeek,,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,outside house,11,1,rented,,stoveTop,0,0
TfC4mtXE3g,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Clinic,Clinic,Water,1,outside house,5,1,owned,Y,stoveTop,0,0
rb71UxYWre,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Clinic,Other Hospital,Water,1,outside house,1,0,owned,Y,stoveTop,0,0
OjlzP2I8zB,moreThan10,moreThan10,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1,outside house,3,0,owned,Y,stoveTop,0,0
Z6lck3a0jr,moreThan10,moreThan10,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1,outside house,6,1,owned,Y,stoveTop,0,0
1rjUo6LMTZ,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1,outside house,5,0,owned,Y,stoveTop,0,0
lB0AZkDAWk,moreThan10,moreThan10,1AMonth,bottled,,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1,outside house,3,0,owned,Y,stoveTop,0,0
VnsHcK1MyT,moreThan10,3_4,Never,tap,,Y,cementWorking,working,Other Hospital,Other,Water,1,outside house,6,0,rented,Y,stoveTop,0,0
FtueVyjWVH,moreThan10,moreThan10,1AWeek,tap,,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1,outside house,5,0,owned,Y,stoveTop,0,0
AaBGnDGfYW,moreThan10,moreThan10,2-3AWeek,filtered,Y,Y,cementPoor,working,Other Hospital,Other Hospital,Other,1,outside house,4,0,owned,,stoveTop,0,0
EM4xSxDtkS,moreThan10,moreThan10,4-6AWeek,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,,stoveTop,0,0
EM4xSxDtkS,moreThan10,moreThan10,4-6AWeek,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,,stoveTop,0,0
EM4xSxDtkS,moreThan10,moreThan10,4-6AWeek,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,,stoveTop,0,0
EM4xSxDtkS,moreThan10,moreThan10,4-6AWeek,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,,stoveTop,0,0
EM4xSxDtkS,moreThan10,moreThan10,4-6AWeek,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,,stoveTop,0,0
EM4xSxDtkS,moreThan10,moreThan10,4-6AWeek,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,,stoveTop,0,0
EM4xSxDtkS,moreThan10,moreThan10,4-6AWeek,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,,stoveTop,0,0
EM4xSxDtkS,moreThan10,moreThan10,4-6AWeek,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,,stoveTop,0,0
EM4xSxDtkS,moreThan10,moreThan10,4-6AWeek,tap,Y,N,cementPoor,working,Other Hospital,Other Hospital,Other,1,street,1,0,owned,,stoveTop,0,0
fDbB3zIeq0,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Other,1,other,5,0,owned,Y,stoveTop,0,0
fDbB3zIeq0,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Other,1,other,5,0,owned,Y,stoveTop,0,0
fDbB3zIeq0,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Other,1,other,5,0,owned,Y,stoveTop,0,0
G0GdvklbP1,moreThan10,3_4,2-3AWeek,bottled,N,Y,dirtPoor,poor,Other,Other,Roads,0,burned,6,1,owned,N,cementStove-Ventilation,0,0
27EUBpwvrh,3_4,3_4,2-3AWeek,bottled,,Y,dirtPoor,working,Al Musa Hospital,Other,Garbage,0,other,5,1,owned,Y,stoveTop,0,0
OPGER1XwyM,5_10,5_10,everyday,bottled,,Y,cementPoor,poor,Al Musa Hospital,Ramon Santana Hospital,Other,0,burned,2,0,owned,Y,stoveTop,0,0
tbvDIu3uBC,1_2,1_2,everyday,bottled,N,Y,dirtPoor,poor,Other,Clinic,Other,0,burned,1,0,owned,N,stoveTop,0,0
VEpInPHJ6i,3_4,5_10,2-3AWeek,tap,Y,Y,cementPoor,poor,Other Hospital,Dentist,Water,1,street,5,3,rented,,stoveTop,0,0
VEpInPHJ6i,3_4,5_10,2-3AWeek,tap,Y,Y,cementPoor,poor,Other Hospital,Dentist,Water,1,street,5,3,rented,,stoveTop,0,0
lSTnQ74iNt,1_2,1_2,everyday,tap,Y,Y,cementWorking,poor,Other Hospital,Dentist,Roads,1,street,6,3,rented,,cementStove-Ventilation,0,0
GtnKgPmrfl,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Other,Clinic,Water,15,outside house,3,0,owned,Y,stoveTop,0,0
mPj5gwGU3q,moreThan10,5_10,everyday,tap,,Y,cementPoor,working,Other Hospital,Dentist,Water,1,street,4,1,owned,Y,stoveTop,0,0
Sxom4ihPBX,moreThan10,moreThan10,2-3AWeek,tap,,N,cementWorking,working,Other,Clinic,Water,15,outside house,3,0,owned,Y,stoveTop,0,0
nmNfuZ1cZI,moreThan10,moreThan10,everyday,tap,,Y,cementWorking,working,Other Hospital,Dentist,Other,2,other,3,0,owned,Y,stoveTop,0,0
W5bQ4GMgGM,lessThan1,lessThan1,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,street,3,1,rented,Y,stoveTop,0,0
Q33RcG6wpe,moreThan10,moreThan10,everyday,tap,,N,cementWorking,poor,Other,Other,Roads,15,outside house,3,0,owned,Y,stoveTop,0,0
G2AWPFBE0X,moreThan10,moreThan10,everyday,tap,,Y,cementPoor,poor,Other Hospital,Dentist,Other,2,other,3,0,owned,Y,stoveTop,0,0
S0ETAuFSCe,moreThan10,1_2,everyday,tap,,Y,cementWorking,working,Other,Other,Roads,15,outside house,5,0,rented,Y,stoveTop,0,0
mwZ7gVZLcL,moreThan10,1_2,everyday,tap,N,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,street,2,0,owned,N,stoveTop,0,0
SVEycghCtP,moreThan10,lessThan1,everyday,tap,Y,Y,dirtPoor,working,Clinic,Clinic,Roads,1,outside house,2,0,rented,,stoveTop,0,0
QhwrR1LGPp,moreThan10,5_10,everyday,bottled,,Y,cementWorking,working,Clinic,Dentist,Roads,1,street,3,1,owned,Y,stoveTop,0,0
uYaH0HZFXi,moreThan10,moreThan10,everyday,tap,,Y,cementWorking,working,Other Hospital,Dentist,Other,1,other,1,0,owned,Y,stoveTop,0,0
GCyEzc63Jm,moreThan10,5_10,everyday,tap,N,Y,cementWorking,working,Other,Other,Water,1,outside house,2,0,owned,N,stoveTop,0,0
eugdPyrZVD,moreThan10,5_10,everyday,tap,,Y,cementPoor,working,Other Hospital,Dentist,Roads,1,street,4,0,owned,Y,stoveTop,0,0
kvGWLDJaTA,moreThan10,moreThan10,everyday,tap,,Y,cementWorking,working,Clinic,Other,Roads,15,outside house,1,0,owned,Y,stoveTop,0,0
kvGWLDJaTA,moreThan10,moreThan10,everyday,tap,,Y,cementWorking,working,Clinic,Other,Roads,15,outside house,1,0,owned,Y,stoveTop,0,0
kDxbxUMqxh,moreThan10,moreThan10,everyday,tap,Y,Y,cementWorking,working,Other,Other,Roads,1,outside house,1,0,owned,,stoveTop,0,0
2N1uwhKR93,moreThan10,moreThan10,everyday,tap,N,Y,dirtWorking,poor,Clinic,Dentist,Roads,1,other,1,0,owned,N,stoveTop,0,0
BXLMY0nS2U,moreThan10,moreThan10,everyday,tap,N,Y,cementPoor,poor,Other,Other,Other,1,outside house,2,0,,N,stoveTop,0,0
T2DAMizng3,moreThan10,moreThan10,everyday,tap,N,Y,cementWorking,,Other Hospital,Dentist,Roads,1,street,3,0,rented,N,stoveTop,0,0
s7aBOHeI5b,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other,Other,Other,1,street,3,0,owned,Y,stoveTop,0,0
xB0epGGGuJ,moreThan10,3_4,2-3AWeek,tap,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,street,3,0,owned,Y,cementStove-Ventilation,0,0
7tNqQhmN8T,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,working,Clinic,Dentist,Roads,1,other,3,1,owned,Y,stoveTop,0,0
aXDP1DF54P,lessThan1,lessThan1,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,other,2,0,owned,Y,stoveTop,0,0
g0vxipOBkJ,1_2,lessThan1,Never,tap,Y,Y,cementWorking,working,Clinic,Dentist,Roads,1,other,4,2,rented,,stoveTop,0,0
6k7gryNbvN,moreThan10,lessThan1,everyday,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,1,street,3,0,rented,Y,stoveTop,0,0
XtCSGJ7PyQ,lessThan1,lessThan1,everyday,bottled,,N,cementPoor,poor,Other,Other,Roads,0,burned,5,3,owned,Y,stoveTop,0,0
heSZvdYq7r,1_2,1_2,4-6AWeek,bottled,N,N,dirtPoor,poor,Other,Al Musa Hospital,Water,0,burned,1,0,owned,N,cementStove-Ventilation,0,0
DnDXtIAMSE,1_2,1_2,everyday,bottled,,N,cementPoor,working,Al Musa Hospital,Other,Water,0,burned,6,1,owned,Y,stoveTop,0,0
kFrABaN8PU,lessThan1,lessThan1,everyday,bottled,N,N,dirtPoor,poor,Other,Other,Roads,0,other,2,0,rented,N,stoveTop,0,0
rqlu2opq4X,lessThan1,lessThan1,everyday,bottled,N,N,dirtWorking,poor,Al Musa Hospital,Other,Water,0,burned,1,0,owned,N,stoveTop,0,0
rqlu2opq4X,lessThan1,lessThan1,everyday,bottled,N,N,dirtWorking,poor,Al Musa Hospital,Other,Water,0,burned,1,0,owned,N,stoveTop,0,0
rqlu2opq4X,lessThan1,lessThan1,everyday,bottled,N,N,dirtWorking,poor,Al Musa Hospital,Other,Water,0,burned,1,0,owned,N,stoveTop,0,0
6dlbYHa6Fj,lessThan1,lessThan1,everyday,bottled,N,N,cementPoor,working,Clinic,Other,Water,0,burned,6,1,owned,N,stoveTop,0,0
tWjqJPYEjX,lessThan1,lessThan1,2-3AWeek,bottled,N,N,dirtPoor,poor,Al Musa Hospital,Al Musa Hospital,Water,0,burned,2,1,rented,N,stoveTop,0,0
ZWkx2hm8oH,lessThan1,lessThan1,everyday,bottled,N,N,dirtWorking,working,Al Musa Hospital,Al Musa Hospital,Water,0,other,11,5,owned,N,stoveTop,0,0
ZWkx2hm8oH,lessThan1,lessThan1,everyday,bottled,N,N,dirtWorking,working,Al Musa Hospital,Al Musa Hospital,Water,0,other,11,5,owned,N,stoveTop,0,0
ZWkx2hm8oH,lessThan1,lessThan1,everyday,bottled,N,N,dirtWorking,working,Al Musa Hospital,Al Musa Hospital,Water,0,other,11,5,owned,N,stoveTop,0,0
ZWkx2hm8oH,lessThan1,lessThan1,everyday,bottled,N,N,dirtWorking,working,Al Musa Hospital,Al Musa Hospital,Water,0,other,11,5,owned,N,stoveTop,0,0
0dEJ0H4Hy5,lessThan1,lessThan1,4-6AWeek,bottled,,N,dirtPoor,working,Al Musa Hospital,Al Musa Hospital,Water,0,burned,10,2,rented,Y,stoveTop,0,0
TGn8b6KdrD,lessThan1,lessThan1,everyday,bottled,N,N,cementPoor,working,Al Musa Hospital,Al Musa Hospital,Roads,0,burned,4,2,owned,N,stoveTop,0,0
1YggW8mUIW,1_2,1_2,4-6AWeek,bottled,N,N,dirtPoor,working,Al Musa Hospital,Other,Water,0,burned,6,1,owned,N,stoveTop,0,0
9FE8FpG34B,lessThan1,lessThan1,everyday,bottled,N,N,dirtPoor,working,Al Musa Hospital,Other,Water,0,other,6,4,owned,N,stoveTop,0,0
8rv7CjLizC,lessThan1,lessThan1,4-6AWeek,bottled,N,N,dirtPoor,working,Al Musa Hospital,Other,Water,0,burned,4,1,owned,N,stoveTop,0,0
vFp5ESVkEe,moreThan10,moreThan10,everyday,filtered,,Y,cementPoor,working,Other,Other Hospital,Other,1,other,1,0,rented,Y,openfire-noVentilation,0,0
Q0fbf7yXhs,,,,,,,,,Other,Other,Other,0,other,4,0,,,,0,0
E1WRXhSN6m,,,,,,,,,Other,Other,Other,0,other,4,0,,,,0,0
qnCoM8bcLv,moreThan10,moreThan10,,,,,,,Other,Other,Other,0,other,4,0,,,,0,0
DOBFZV45fy,3_4,,everyday,tap,,N,,working,Other,Other,Other,3,other,5,3,rented,Y,,0,0
9IAbTaArEF,lessThan1,lessThan1,everyday,,,Y,dirtPoor,working,Other,Other,Other,1,other,1,0,rented,Y,,0,0
ZMP0Qr9RKC,5_10,3_4,everyday,,N,Y,cementWorking,working,Other Hospital,Dentist,Roads,1,street,6,0,owned,N,stoveTop,0,0
DEJpDfph0v,moreThan10,5_10,everyday,tap,N,Y,cementPoor,working,Other Hospital,Dentist,Roads,1,street,3,2,owned,N,stoveTop,0,0
a5KMxzZmnz,moreThan10,3_4,everyday,tap,N,Y,dirtPoor,poor,Other Hospital,Dentist,Roads,1,street,2,1,rented,N,stoveTop,0,0
OPGBLB5sHH,1_2,1_2,everyday,bottled,,N,cementPoor,poor,Al Musa Hospital,Other,Other,0,other,6,0,owned,Y,stoveTop,0,0
uClXuHJxMT,lessThan1,lessThan1,everyday,bottled,,N,cementPoor,working,Clinic,Clinic,Water,0,burned,6,2,owned,Y,stoveTop,0,0
7zh2c1gF1w,1_2,1_2,everyday,bottled,,N,,,Other,Other,Other,0,burned,4,0,,Y,,0,0
Jo2nwXet7z,lessThan1,lessThan1,everyday,bottled,N,,,poor,Other,Other,Roads,0,burned,1,0,,N,stoveTop,0,0
VWE3KEHBtU,1_2,1_2,everyday,bottled,,N,cementPoor,poor,Other,Other,Water,0,other,7,2,owned,Y,stoveTop,0,0
oXfgve7h3E,lessThan1,lessThan1,everyday,bottled,N,N,dirtPoor,poor,Al Musa Hospital,Other Hospital,Other,0,other,2,0,owned,N,stoveTop,0,0
nQZNOGMqa1,lessThan1,lessThan1,everyday,bottled,N,N,cementPoor,poor,Al Musa Hospital,Al Musa Hospital,Other,0,burned,2,0,owned,N,stoveTop,0,0
cARLKJChzw,5_10,5_10,everyday,bottled,,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Garbage,1,sidewalk,5,1,owned,Y,stoveTop,0,0
gtDnOEbYmz,moreThan10,moreThan10,everyday,tap,,N,cementWorking,working,Clinic,Other,Other,1,street,3,0,owned,Y,stoveTop,0,0
gtDnOEbYmz,moreThan10,moreThan10,everyday,tap,,N,cementWorking,working,Clinic,Other,Other,1,street,3,0,owned,Y,stoveTop,0,0
KsTND2Zekg,moreThan10,5_10,everyday,tap,Y,Y,dirtPoor,poor,Clinic,Clinic,Other,1,street,3,1,rented,,stoveTop,0,0
mMazZTihXM,moreThan10,moreThan10,everyday,tap,,Y,dirtWorking,working,Clinic,Clinic,Other,1,street,4,1,owned,Y,stoveTop,0,0
DIblCKyFhy,moreThan10,3_4,2-3AWeek,bottled,N,N,cementPoor,working,Ramon Santana Hospital,Other,Roads,1,other,8,2,owned,N,stoveTop,0,0
s13SMM2RtS,moreThan10,moreThan10,,bottled,Y,N,cementPoor,poor,Al Musa Hospital,Other Hospital,Garbage,0,burned,10,4,rented,,stoveTop,0,0
KcPGEy0ZUG,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Other,Other,Garbage,0,burned,4,1,owned,N,stoveTop,0,0
9Zy850CAdd,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,working,Al Musa Hospital,Other,Roads,0,other,5,0,owned,N,stoveTop,0,0
vIi6JTQqxR,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,working,Al Musa Hospital,Other,Roads,1,other,6,0,owned,,stoveTop,0,0
y1TbQAQt8S,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Garbage,0,other,4,1,rented,,stoveTop,0,0
Df86RV7ynA,3_4,1_2,everyday,bottled,N,N,cementPoor,poor,Ramon Santana Hospital,Other,Other,1,other,4,2,owned,N,cementStove-Ventilation,0,0
aTOvq88ApI,5_10,5_10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Garbage,0,burned,4,1,rented,,stoveTop,0,0
TyjzsmGztu,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,working,Al Musa Hospital,Other,Roads,0,other,3,0,owned,N,cementStove-Ventilation,0,0
GrwcZ5HMJ0,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Ramon Santana Hospital,Garbage,0,burned,6,1,rented,,stoveTop,0,0
pHAabMYzfb,moreThan10,moreThan10,everyday,bottled,Y,Y,,poor,Al Musa Hospital,Other,Roads,0,other,3,0,owned,N,openfire-noVentilation,0,0
oGQWdSJ0ns,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Al Musa Hospital,Ramon Santana Hospital,Garbage,0,burned,1,0,owned,,stoveTop,0,0
Tq143OJeDl,1_2,1_2,everyday,bottled,Y,N,dirtPoor,poor,Al Musa Hospital,Other,Other,0,other,6,2,rented,N,stoveTop,0,0
C58mGoZkvC,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Other,Other,Garbage,0,burned,5,1,rented,,stoveTop,0,0
pKDhYxfVEy,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,1,burned,3,0,owned,,stoveTop,0,0
9XfhsgTe0m,moreThan10,moreThan10,everyday,bottled,Y,N,,poor,Other,Other,Other,0,other,3,0,owned,,stoveTop,0,0
cJfA79QK1y,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,1,sidewalk,1,0,rented,,cementStove-Ventilation,0,0
2JmbbmPZbw,1_2,1_2,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,1,other,3,0,owned,,stoveTop,0,0
KzyytX6Xnj,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,1,burned,2,0,rented,N,cementStove-Ventilation,0,0
UT1yd9Lvug,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,poor,Other,Other,Other,0,burned,2,0,rented,N,cementStove-Ventilation,0,0
GjVzf5dt8D,1_2,1_2,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,0,other,1,0,owned,,stoveTop,0,0
Yecmt9quMY,5_10,moreThan10,everyday,bottled,Y,N,dirtPoor,poor,Other,Other,Other,0,other,1,0,owned,,stoveTop,0,0
WLOiyo7I5g,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,burned,1,0,rented,N,cementStove-Ventilation,0,0
gGJRB1lVXF,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,burned,1,0,rented,N,cementStove-Ventilation,0,0
igYqGNxr3Z,1_2,1_2,everyday,bottled,Y,N,cementPoor,working,Other,Other,Other,0,other,2,0,owned,,stoveTop,0,0
0ESLrNtRCv,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,burned,2,0,rented,N,cementStove-Ventilation,0,0
bE2EwzDKdr,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Unemployment,1,other,7,0,owned,,stoveTop,0,0
Oz2KIDJter,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,0,burned,3,1,owned,,stoveTop,0,0
9CP3Y6cnG7,5_10,5_10,everyday,bottled,Y,N,cementPoor,working,Other,Other,Other,1,other,5,0,owned,,stoveTop,0,0
AX0LyETwF7,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Al Musa Hospital,Ramon Santana Hospital,Other,0,burned,3,1,owned,,stoveTop,0,0
REP4VZ6jKt,5_10,5_10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,1,other,5,0,owned,,stoveTop,0,0
R3oRqfBaQj,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,0,burned,5,0,owned,,stoveTop,0,0
ANFc74iqb6,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,0,burned,5,0,,,stoveTop,0,0
ANFc74iqb6,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,0,burned,5,0,,,stoveTop,0,0
vzcYUOOTa6,5_10,3_4,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,1,other,3,1,rented,,stoveTop,0,0
xU0lNZEDH8,moreThan10,moreThan10,4-6AWeek,bottled,N,N,cementPoor,poor,Other,Other,Other,0,burned,1,0,owned,N,cementStove-Ventilation,0,0
lU1GuAYfdz,moreThan10,moreThan10,everyday,bottled,,N,cementPoor,poor,Other,Other,Other,0,burned,1,0,owned,Y,cementStove-Ventilation,0,0
3GbjPVrKBM,moreThan10,moreThan10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,1,other,1,0,rented,Y,stoveTop,0,0
kxGzO76aD1,moreThan10,moreThan10,everyday,bottled,,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1,sidewalk,6,1,owned,Y,stoveTop,0,0
QPoLmc7ncT,moreThan10,3_4,2-3AWeek,filtered,,Y,cementWorking,working,Clinic,Clinic,Other,1,street,3,0,owned,Y,stoveTop,0,0
s8Y2NLKNQ4,5_10,1_2,everyday,tap,N,Y,dirtWorking,poor,Other,Other,Other,1,other,3,1,owned,N,openfire-noVentilation,0,0
QR7Brc3yo5,moreThan10,1_2,everyday,filtered,Y,Y,cementWorking,working,Other,Other,Other,2,other,4,2,rented,,,0,0
9mWeJSqLyb,lessThan1,lessThan1,everyday,bottled,Y,N,cementPoor,working,Other,Other,Roads,0,other,2,0,rented,,stoveTop,0,0
aXKt5VwhKI,3_4,3_4,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Roads,0,other,2,0,rented,,stoveTop,0,0
6GTXkY10Px,5_10,5_10,everyday,bottled,Y,N,dirtPoor,poor,Other,Other,Roads,0,other,4,1,rented,,cementStove-Ventilation,0,0
WeDhCvBEuj,moreThan10,moreThan10,4-6AWeek,bottled,N,N,cementPoor,working,Clinic,Ramon Santana Hospital,Water,0,burned,2,0,owned,N,stoveTop,0,0
nbGjMbJAMX,5_10,5_10,everyday,bottled,Y,N,cementPoor,poor,Other,Other,Other,1,other,4,2,owned,,stoveTop,0,0
vfvSaU3syo,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other Hospital,Other,Other,0,burned,7,1,owned,N,stoveTop,0,0
ZCQ3Mixw66,5_10,5_10,everyday,bottled,Y,N,cementPoor,working,Other,Other,Other,0,other,1,0,owned,Y,stoveTop,0,0
5YlEHt67sN,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,burned,2,0,owned,N,cementStove-Ventilation,0,0
tCb98uzo0c,moreThan10,moreThan10,everyday,tap,N,N,cementPoor,poor,Other,Other,Other,0,burned,2,0,owned,N,cementStove-Ventilation,0,0
6IhKiuGGTb,5_10,5_10,,bottled,Y,N,cementPoor,working,Other,Other,Other,0,other,2,0,rented,Y,stoveTop,0,0
8IzpFAbfLk,moreThan10,moreThan10,everyday,bottled,N,N,cementWorking,working,Other,Other,Other,0,burned,1,0,rented,N,cementStove-Ventilation,0,0
U6YPWZWOBJ,moreThan10,moreThan10,everyday,bottled,N,N,cementPoor,poor,Other,Other,Other,0,burned,2,0,rented,N,stoveTop,0,0
RHdYsMcc9H,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementPoor,poor,Al Musa Hospital,Other,Water,1,sidewalk,1,0,,Y,stoveTop,0,0
2MGRtV8cd5,lessThan1,lessThan1,everyday,bottled,,N,cementWorking,working,Al Musa Hospital,Other,Roads,0,other,4,2,owned,Y,stoveTop,0,0
GpJByB2jwm,lessThan1,lessThan1,2-3AWeek,bottled,,N,cementPoor,poor,Al Musa Hospital,Other,Water,0,burned,2,0,owned,Y,stoveTop,0,0
FPNsMMnWqG,moreThan10,moreThan10,everyday,bottled,,N,cementWorking,working,Al Musa Hospital,Other,Other,2,sidewalk,5,1,owned,Y,stoveTop,0,0
JAF3jz772k,moreThan10,moreThan10,everyday,bottled,,N,cementWorking,working,Al Musa Hospital,Other,Other,2,sidewalk,7,2,owned,Y,stoveTop,0,0
JAF3jz772k,moreThan10,moreThan10,everyday,bottled,,N,cementWorking,working,Al Musa Hospital,Other,Other,2,sidewalk,7,2,owned,Y,stoveTop,0,0
wZJwxXyvV6,5_10,5_10,2-3AWeek,bottled,,Y,cementWorking,working,Other Hospital,Dentist,Other,1,street,3,0,owned,Y,stoveTop,0,0
I83qcs8MKG,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementWorking,poor,Other Hospital,Clinic,Water,1,street,2,0,owned,,stoveTop,0,0
5L8i6wB7gZ,moreThan10,moreThan10,2-3AWeek,tap,N,Y,cementPoor,poor,Other Hospital,Other Hospital,Water,1,street,1,0,owned,N,stoveTop,0,0
64EdsewZHZ,moreThan10,1_2,2-3AWeek,tap,N,Y,cementPoor,working,Other Hospital,Other Hospital,Water,1,street,2,0,owned,N,stoveTop,0,0
TecTn0jVBn,5_10,1_2,2-3AWeek,tap,Y,Y,dirtWorking,poor,Other Hospital,Other Hospital,Other,1,street,7,3,rented,,stoveTop,0,0
FSs8u8nSrD,moreThan10,moreThan10,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,3,0,owned,N,stoveTop,0,0
HetL0Nx4op,5_10,5_10,2-3AWeek,bottled,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,2,0,owned,N,stoveTop,0,0
B8WlS5eBjO,5_10,5_10,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,2,0,owned,N,stoveTop,0,0
9nEoOgOAv2,5_10,5_10,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,7,3,owned,N,stoveTop,0,0
VYpmsLrnGI,5_10,5_10,2-3AWeek,tap,N,Y,dirtWorking,poor,Other Hospital,Other Hospital,Other,1,street,5,3,,N,stoveTop,0,0
ZR7Z3Ux8yV,5_10,lessThan1,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,3,0,owned,N,stoveTop,0,0
SddWEO7FEO,moreThan10,5_10,2-3AWeek,tap,N,Y,cementWorking,poor,Other Hospital,Other Hospital,Other,1,street,5,0,owned,N,stoveTop,0,0
0CYCFoUAG8,moreThan10,1_2,2-3AWeek,tap,N,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,4,1,owned,N,stoveTop,0,0
